"cell_tower_id1","cell_tower_id2","source1_name","source2_name","district1","district2","latitude1","latitude2","longitude1","longitude2","nearest_precip_station","distance","nearest_precip_lat","nearest_precip_long","id_1","id_2"
"GM0091","GM0027","Pethiyagoda-GM0091-23G/1461-23-ODU-1(RTNRF-1)","Kelaniya-GM0027-23G/1461-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.95798,6.95735,79.8963,79.9163,434750,0.00540193493357,6.883,81.833,21,1680
"GM0091","GM0027","Pethiyagoda-GM0091-23G/1461-24-ODU-1(RTNRF-1)","Kelaniya-GM0027-23G/1461-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.95798,6.95735,79.8963,79.9163,434750,0.00540193493357,6.883,81.833,22,1681
"KU0005","KU0161","Ibbagamuwa-KU0005-15G/618-23-ODU-1(RTNRF-1)","Nidahasgama-KU0161-15G/618-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.54527,7.53597,80.4487,80.3867,434360,0.001935194609605,7.706,81.679,23,1682
"KU0005","KU0161","Ibbagamuwa-KU0005-15G/618-24-ODU-1(RTNRF-1)","Nidahasgama-KU0161-15G/618-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.54527,7.53597,80.4487,80.3867,434360,0.001935194609605,7.706,81.679,24,1683
"AN0014","AN0047","Kahatagasdigili_Town-AN0014-7G/468-23-ODU-1(RTNRF-1)","Kebithigollewa-AN0047-7G/468-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.426944,8.636111,80.698333,80.667778,434760,0.000412133388442,6.817,80.967,25,1684
"AN0014","AN0047","Kahatagasdigili_Town-AN0014-7G/468-24-ODU-1(RTNRF-1)","Kebithigollewa-AN0047-7G/468-24-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.426944,8.636111,80.698333,80.667778,434760,0.000412133388442,6.817,80.967,26,1685
"KI0077","KI0027","Kilinochchi_C-KI0077-23G/1536-23-ODU-1(RTNRF-1)","Kilinochchi_Town-KI0027-23G/1536-23-ODU-1(RTNRF-1)","Kilinochchi","Kilinochchi",9.389167,9.40082,80.408611,80.408,434220,0.000102804382208,8.117,80.467,27,1686
"KI0077","KI0027","Kilinochchi_C-KI0077-23G/1536-24-ODU-1(RTNRF-1)","Kilinochchi_Town-KI0027-23G/1536-24-ODU-1(RTNRF-1)","Kilinochchi","Kilinochchi",9.389167,9.40082,80.408611,80.408,434220,0.000102804382208,8.117,80.467,28,1687
"GM0587","GM0005","Peragashandiya-GM0587-23G/1416-23-ODU-1(RTNRF-1)","Biyagama-GM0005-23G/1416-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.960833,6.96481,79.996389,80.0093,434660,0.000849506649118,6.9,79.867,29,1688
"MA0004","MA0005","Thalladi-MA0004-11G/290-23-ODU-1(RTNRF-1)","Pesalai-MA0005-11G/290-23-ODU-1(RTNRF-1)","Mannar","Mannar",8.944722,9.085278,79.925278,79.825833,434130,0.000233823225639,8.983,79.917,30,1689
"MA0004","MA0005","Thalladi-MA0004-11G/290-24-ODU-1(RTNRF-1)","Pesalai-MA0005-11G/290-24-ODU-1(RTNRF-1)","Mannar","Mannar",8.944722,9.085278,79.925278,79.825833,434130,0.000233823225639,8.983,79.917,31,1690
"AN0013","AN0002","Anuradhapura_MTT-AN0013-18G/1199-23-ODU-1(RTNRF-1)","Anuradhapura_Suntel-AN0002-18G/1199-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.366389,8.340278,80.434444,80.414167,434210,0.000548326708866,8.301,80.428,32,1691
"AN0013","AN0002","Anuradhapura_MTT-AN0013-18G/1199-25-ODU-1(RTNRF-1)","Anuradhapura_Suntel-AN0002-18G/1199-25-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.366389,8.340278,80.434444,80.414167,434210,0.000548326708866,8.301,80.428,33,1692
"TR0047","TR0045/P","NILAWELI DAP-TR0047-18G/1791-23-ODU-1(RTNRF-1)","IRAKKANDY(RELOCATION)-TR0045/P-18G/1791-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.6875,8.722631,81.188889,81.175056,434180,0.000800706997125,8.539,81.182,34,1693
"CM1217","CM0426","Green_Path_South-CM1217-26G/1492-23-ODU-1(RTNRF-1)","Alwis Place DAP-CM0426-26G/1492-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.909722,6.912778,79.856389,79.853611,434660,2.21219680803509E-05,6.9,79.867,35,1694
"CM0761","CM0743","Empire_Ind-CM0761-26G/835-23-ODU-1(RTNRF-1)","Akbar_Ind-CM0743-26G/835-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.919167,6.9225,79.8575,79.860278,434180,0.000313657737247,8.539,81.182,36,1695
"CM0761","CM0743","Empire_Ind-CM0761-26G/835-24-ODU-1(RTNRF-1)","Akbar_Ind-CM0743-26G/835-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.919167,6.9225,79.8575,79.860278,434180,0.000313657737247,8.539,81.182,37,1696
"CM0156","CM0847","MT_LAVINIA-CM0156-26G/1544-HY-23-ODU-1(RTNRF-1)","ATTIDIYA_WEST-CM0847-26G/1544-HY-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.84257,6.841419,79.8669,79.874369,434670,0.001426617997002,6.822,79.886,38,1697
"CM0149",1111,"Kottawa_Town-CM0149-23G/1491-23-ODU-1(RTNRF-1)","Malapalla-CM1111-23G/1491-23-ODU-1(RTNRF-1)","Colombo","Ampara",6.843056,7.302431,79.964722,81.716994,434670,1.98994469031051E-05,6.822,79.886,39,1698
"CM0149",1111,"Kottawa_Town-CM0149-23G/1491-24-ODU-1(RTNRF-1)","Malapalla-CM1111-23G/1491-24-ODU-1(RTNRF-1)","Colombo","Ampara",6.843056,7.302431,79.964722,81.716994,434670,1.98994469031051E-05,6.822,79.886,40,1699
"JA0003","JA0034","Jaffna_SLT-JA0003-23G/1036-23-ODU-1(RTNRF-1)","Jaffna_Temple_Rd-JA0034-23G/1036-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.66563,9.6677,80.006,80.0274,434040,0.002141344638931,9.65,80.017,41,1700
"JA0003","JA0034","Jaffna_SLT-JA0003-23G/1036-24-ODU-1(RTNRF-1)","Jaffna_Temple_Rd-JA0034-23G/1036-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.66563,9.6677,80.006,80.0274,434040,0.002141344638931,9.65,80.017,42,1701
"TR0018","TR0098","Uppuweli-TR0018-26G/1218-23-ODU-1(RTNRF-1)","Chaaya_Blu_Ind-TR0098-26G/1218-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.6025,8.618056,81.221944,81.217778,434180,0.000697658081433,8.539,81.182,43,1702
"TR0018","TR0098","Uppuweli-TR0018-26G/1218-24-ODU-1(RTNRF-1)","Chaaya_Blu_Ind-TR0098-26G/1218-24-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.6025,8.618056,81.221944,81.217778,434180,0.000697658081433,8.539,81.182,44,1703
"GM0094","GM0037","Negombo_N-GM0094-23G/1484-23-ODU-1(RTNRF-1)","Katuwapitiya-GM0037-23G/1484-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.227222,7.211111,79.841111,79.854444,434500,0.00016664546595,7.181,79.866,45,1704
"CM0260","CM0316","Kala_Traders-CM0260-26G/1318-23-ODU-1(RTNRF-1)","Sri_Dhamma_Mw-CM0316-26G/1318-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.928056,6.92446,79.876111,79.8742,434660,7.23340876272634E-05,6.9,79.867,46,1705
"CM0793","CM0050","Kolonnawa_North-CM0793-26G/597-23-ODU-1(RTNRF-1)","Kolonnawa-CM0050-26G/597-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.9383,6.93378,79.8857,79.8875,434950,0.000363207496138,6.033,80.217,47,1706
"MA0042","MA0018","PARISOTTAKANDAL-MA0042-18G/1743-23-ODU-1(RTNRF-1)","SILAWATHUREI-MA0018-18G/1743-23-ODU-1(RTNRF-1)","Mannar","Mannar",8.656306,8.746389,79.958411,79.950278,434130,0.000148171001451,8.983,79.917,48,1707
"GM0112","GM0092","Mandawala-GM0112-18G/784-23-ODU-1(RTNRF-1)","Pugoda-GM0092-18G/784-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.99485,6.97811,80.09,80.1212,434500,0.001533221376624,7.181,79.866,49,1708
"GM0112","GM0092","Mandawala-GM0112-18G/784-24-ODU-1(RTNRF-1)","Pugoda-GM0092-18G/784-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.99485,6.97811,80.09,80.1212,434500,0.001533221376624,7.181,79.866,50,1709
"CM0653","CM0131","Horton_Place-CM0653-26G/1246-23-ODU-1(RTNRF-1)","Colombo_7_NCC_Suntel-CM0131-26G/1246-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.911667,6.907222,79.875556,79.8675,434440,7.61895465868724E-05,7.333,80.633,51,1710
"GM0022","GM0127","Kadawatha-GM0022-18G/602-23-ODU-1(RTNRF-1)","Kadawatha_North-GM0127-18G/602-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.00115,7.02531,79.9452,79.9638,434660,4.09030599262077E-06,6.9,79.867,52,1711
"GM0022","GM0127","Kadawatha-GM0022-18G/602-24-ODU-1(RTNRF-1)","Kadawatha_North-GM0127-18G/602-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.00115,7.02531,79.9452,79.9638,434660,4.09030599262077E-06,6.9,79.867,53,1712
"GM0031","GM0002","Kurana-GM0031-18G/930-23-ODU-1(RTNRF-1)","Airport_Jn-GM0002-18G/930-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.18736,7.157222,79.8609,79.870833,434500,3.74599621665112E-05,7.181,79.866,54,1713
"GM0031","GM0002","Kurana-GM0031-18G/930-24-ODU-1(RTNRF-1)","Airport_Jn-GM0002-18G/930-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.18736,7.157222,79.8609,79.870833,434500,3.74599621665112E-05,7.181,79.866,55,1714
"KU0067","KU0344","Minuwangate-KU0067-7G/735-23-ODU-1(RTNRF-1)","Nelliya-KU0344-7G/735-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.72192,7.685639,80.2421,80.459306,434360,0.016352544244549,7.706,81.679,56,1715
"JA0011","JA0031","Chunnakam_DTP-JA0011-23G/840-23-ODU-1(RTNRF-1)","Mallakam-JA0031-23G/840-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.74961,9.766389,80.0291,80.030278,434040,6.33610836266066E-05,9.65,80.017,57,1716
"AN0067","AN0010","Kunchikulama-AN0067-15G/883-23-ODU-1(RTNRF-1)","Maradankadawala-AN0010-15G/883-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.08156,8.12892,80.521,80.5633,434220,0.001059080884491,8.117,80.467,58,1717
"JA0051","JA0158","Meesalai-JA0051-23G/1535-23-ODU-1(RTNRF-1)","Allarai-JA0158-23G/1535-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.68286,9.666944,80.1861,80.188889,434210,3.05164694417016E-06,8.301,80.428,59,1718
"TR0034","TR0020","Kumburupiddy_Dialog-TR0034-15G/876-23-ODU-1(RTNRF-1)","Kuchchiweli_Dialog-TR0020-15G/876-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.751667,8.8175,81.147778,81.096111,434100,0.000905572444362,9.267,80.817,60,1719
"VA0005","VA0072","Nelukkulam-VA0005-15G/596-23-ODU-1(RTNRF-1)","Irattaperiyakulama_Dialog-VA0072-15G/596-23-ODU-1(RTNRF-1)","Vavnia","Vavnia",8.76296,8.69087,80.4552,80.4824,434000,3.82022329184386E-05,9.8,80.067,61,1720
"VA0005","VA0072","Nelukkulam-VA0005-15G/596-24-ODU-1(RTNRF-1)","Irattaperiyakulama_Dialog-VA0072-15G/596-24-ODU-1(RTNRF-1)","Vavnia","Vavnia",8.76296,8.69087,80.4552,80.4824,434000,3.82022329184386E-05,9.8,80.067,62,1721
"KU0102","KU0112","Bamunukotuwa-KU0102-18G/1439-23-ODU-1(RTNRF-1)","Wariyapola_DTL-KU0112-18G/1439-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.57068,7.620833,80.2464,80.246389,434950,0.000369666168084,6.033,80.217,63,1722
"KU0102","KU0112","Bamunukotuwa-KU0102-18G/1439-24-ODU-1(RTNRF-1)","Wariyapola_DTL-KU0112-18G/1439-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.57068,7.620833,80.2464,80.246389,434950,0.000369666168084,6.033,80.217,64,1723
"JA0050","JA0016","Uduppiddy-JA0050-23G/855-23-ODU-1(RTNRF-1)","Valvetithurai-JA0016-23G/855-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.80473,9.8153,80.1572,80.1699,434040,0.00056714686509,9.65,80.017,65,1724
"JA0050","JA0016","Uduppiddy-JA0050-23G/855-24-ODU-1(RTNRF-1)","Valvetithurai-JA0016-23G/855-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.80473,9.8153,80.1572,80.1699,434040,0.00056714686509,9.65,80.017,66,1725
"GM0311","GM0005","Ganewatta_Mobitel-GM0311-18G/1599-23-ODU-1(RTNRF-1)","Biyagama-GM0005-18G/1599-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.950281,6.96481,79.976872,80.0093,434660,2.93480589399699E-05,6.9,79.867,67,1726
"GM0311","GM0005","Ganewatta_Mobitel-GM0311-18G/1599-24-ODU-1(RTNRF-1)","Biyagama-GM0005-18G/1599-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.950281,6.96481,79.976872,80.0093,434660,2.93480589399699E-05,6.9,79.867,68,1727
"CM0302","CM0027","Cyril_C_Perera_Mw-CM0302-26G/838-23-ODU-1(RTNRF-1)","Grandpass-CM0027-26G/838-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.94584,6.94608,79.8651,79.8699,434790,0.005429607728846,6.983,81.05,69,1728
"CM0302","CM0027","Cyril_C_Perera_Mw-CM0302-26G/838-24-ODU-1(RTNRF-1)","Grandpass-CM0027-26G/838-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.94584,6.94608,79.8651,79.8699,434790,0.005429607728846,6.983,81.05,70,1729
"JA0152","JA0052","Kodikamam_East-JA0152-23G/1420-23-ODU-1(RTNRF-1)","Kodikamam-JA0052-23G/1420-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.6775,9.68257,80.234722,80.2201,434000,0.002300526968428,9.8,80.067,71,1730
"JA0152","JA0052","Kodikamam_East-JA0152-23G/1420-24-ODU-1(RTNRF-1)","Kodikamam-JA0052-23G/1420-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.6775,9.68257,80.234722,80.2201,434000,0.002300526968428,9.8,80.067,72,1731
"CM0039","CM0004","Kalubowila_N-CM0039-26G/1357-23-ODU-1(RTNRF-1)","Balapokuna-CM0004-26G/1357-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.872222,6.874722,79.875278,79.881111,434660,0.000911745548521,6.9,79.867,73,1732
"CM0039","CM0004","Kalubowila_N-CM0039-26G/1357-24-ODU-1(RTNRF-1)","Balapokuna-CM0004-26G/1357-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.872222,6.874722,79.875278,79.881111,434660,0.000911745548521,6.9,79.867,74,1733
"CM0153","CM1064","Maliban-CM0153-26G/782-23-ODU-1(RTNRF-1)","Pettah_Bus_Stand-CM1064-26G/782-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.93566,6.93423,79.8528,79.8544,434660,0.000320582046189,6.9,79.867,75,1734
"CM0153","CM1064","Maliban-CM0153-26G/782-24-ODU-1(RTNRF-1)","Pettah_Bus_Stand-CM1064-26G/782-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.93566,6.93423,79.8528,79.8544,434660,0.000320582046189,6.9,79.867,76,1735
"GM0544","GM0477","Kiridiweka Suntel - GM0544-18G/1900-23-ODU-1(RTNRF-1)","Urapola DAP-GM0477-18G/1900-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.047222,7.090556,80.145278,79.994722,434760,0.00026901093869,6.817,80.967,77,1736
"JA0140","JA0042","Navakkeeri-JA0140-18G/1482-23-ODU-1(RTNRF-1)","Punnalaikkadduvan-JA0042-18G/1482-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.75679,9.75005,80.0866,80.0613,434000,0.002253751446626,9.8,80.067,78,1737
"GM0190","GM0042","Kurukulawa-GM0190-23G/581-23-ODU-1(RTNRF-1)","Ragama-GM0042-23G/581-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.01456,7.03004,79.9285,79.9243,434500,0.000216264539036,7.181,79.866,79,1738
"GM0190","GM0042","Kurukulawa-GM0190-23G/581-24-ODU-1(RTNRF-1)","Ragama-GM0042-23G/581-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.01456,7.03004,79.9285,79.9243,434500,0.000216264539036,7.181,79.866,80,1739
"TR0023","TR0003","Agbopura-TR0023-18G/1567-23-ODU-1(RTNRF-1)","Kanthale_SLT-TR0003-18G/1567-23-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.308611,8.359167,80.991111,81.006111,434440,0.000847846651257,7.333,80.633,81,1740
"TR0023","TR0003","Agbopura-TR0023-18G/1567-24-ODU-1(RTNRF-1)","Kanthale_SLT-TR0003-18G/1567-24-ODU-1(RTNRF-1)","Trincomalee","Trincomalee",8.308611,8.359167,80.991111,81.006111,434440,0.000847846651257,7.333,80.633,82,1741
"CM0127","CM1446","BATTARMULLA-CM0127-23G/1750-HY-23-ODU-1(RTNRF-1)","PIPE_ ROAD-CM1446-23G/1750-HY-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.90607,6.909833,79.9149,79.934278,434660,0.000207596107306,6.9,79.867,83,1742
"CM0127","CM1446","BATTARMULLA-CM0127-23G/1750-HY-24-ODU-1(RTNRF-1)","PIPE_ ROAD-CM1446-23G/1750-HY-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.90607,6.909833,79.9149,79.934278,434660,0.000207596107306,6.9,79.867,84,1743
"GM0184","GM0117","Heenatiyana-GM0184-18G/907-23-ODU-1(RTNRF-1)","Peellawatta-GM0117-18G/907-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.16053,7.17507,79.9149,79.9204,434150,0.000199369931712,8.75,80.5,85,1744
"GM0184","GM0117","Heenatiyana-GM0184-18G/907-24-ODU-1(RTNRF-1)","Peellawatta-GM0117-18G/907-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.16053,7.17507,79.9149,79.9204,434150,0.000199369931712,8.75,80.5,86,1745
"JA0111","JA0103","Nelliady_South-JA0111-26G/737-23-ODU-1(RTNRF-1)","Nelliady-JA0103-26G/737-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.79499,9.79978,80.1924,80.1994,434040,0.000452687716289,9.65,80.017,87,1746
"AN0150","VA0072","Kuda_Dutuwewa-AN0150-11G/266-23-ODU-1(RTNRF-1)","Irattaperiyakulama_Dialog-VA0072-11G/266-23-ODU-1(RTNRF-1)","Anuradapura","Vavnia",8.684167,8.69087,80.616111,80.4824,434150,0.014783994225705,8.75,80.5,88,1747
"JA0043","JA0014","Inuwil-JA0043-23G/1038-23-ODU-1(RTNRF-1)","Kokkuwil-JA0014-23G/1038-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.72239,9.71101,80.0236,80.019,434000,0.000149119427279,9.8,80.067,89,1748
"JA0043","JA0014","Inuwil-JA0043-23G/1038-25-ODU-1(RTNRF-1)","Kokkuwil-JA0014-23G/1038-25-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.72239,9.71101,80.0236,80.019,434000,0.000149119427279,9.8,80.067,90,1749
"AN0036","AN0133","Mahabulankulama-AN0036-13G/881-23-ODU-1(RTNRF-1)","Elayapattuwa-AN0133-13G/881-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.306111,8.398056,80.313333,80.306667,434410,8.88137114610747E-05,7.467,80.367,91,1750
"GM0045","GM0123","Thorana_Jn-GM0045-23G/1343-23-ODU-1(RTNRF-1)","Iriyawetiya-GM0123-23G/1343-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.968,6.98066,79.9058,79.9158,434660,0.000186023483254,6.9,79.867,92,1751
"GM0045","GM0123","Thorana_Jn-GM0045-23G/1343-24-ODU-1(RTNRF-1)","Iriyawetiya-GM0123-23G/1343-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",6.968,6.98066,79.9058,79.9158,434660,0.000186023483254,6.9,79.867,93,1752
"CM0624","CM0161","Kathirasen_St-CM0624-26G/1251-23-ODU-1(RTNRF-1)","Pettah-CM0161-26G/1251-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.9417,6.94135,79.8548,79.8591,434760,0.005166900137958,6.817,80.967,94,1753
"PU0073","PU0022","Palliwasalthurai-PU0073-15G/1011 IP-23-ODU-1(RTNRF-1)","Thalawilla-PU0022-15G/1011 IP-23-ODU-1(RTNRF-1)","Puttlam","Puttlam",8.1904,8.12375,79.7371,79.7256,434040,0.000348103671521,9.65,80.017,95,1754
"AN0148","AN0011","Kalundagama_Mobitel-AN0148-18G/1869-23-ODU-1(RTNRF-1)","Thambuthtegama Dialog-AN0011-18G/1869-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.157222,8.153611,80.263611,80.297778,434220,0.002190882660914,8.117,80.467,96,1755
"GM0495","GM0018","Ja_Ela_Town_East-GM0495-23G/1436-23-ODU-1(RTNRF-1)","Ja_Ela-GM0018-23G/1436-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.077222,7.06744,79.898056,79.8929,434220,0.000258259335413,8.117,80.467,97,1756
"GM0495","GM0018","Ja_Ela_Town_East-GM0495-23G/1436-24-ODU-1(RTNRF-1)","Ja_Ela-GM0018-23G/1436-24-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.077222,7.06744,79.898056,79.8929,434220,0.000258259335413,8.117,80.467,98,1757
"JA0037","JA0003","Jaffna_Town-JA0037-26G/793-23-ODU-1(RTNRF-1)","Jaffna_SLT-JA0003-26G/793-23-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.67027,9.66563,80.0115,80.006,434040,0.000366353785688,9.65,80.017,99,1758
"JA0037","JA0003","Jaffna_Town-JA0037-26G/793-24-ODU-1(RTNRF-1)","Jaffna_SLT-JA0003-26G/793-24-ODU-1(RTNRF-1)","Jaffna","Jaffna",9.67027,9.66563,80.0115,80.006,434040,0.000366353785688,9.65,80.017,100,1759
"AN0085","AN0084","Dekethipothana-AN0085-15G/1003-23-ODU-1(RTNRF-1)","Puliyankadawala-AN0084-15G/1003-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.40356,8.466944,80.8123,80.815278,434730,0.000273780779807,6.967,80.767,101,1760
"CM0284","CM1053","Bodhiraja_Mawatha-CM0284-26G/779-23-ODU-1(RTNRF-1)","New_Kettaram_Rd_East-CM1053-26G/779-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.88078,6.94286,79.9181,79.8743,434660,0.000468280792449,6.9,79.867,102,1761
"CM0284","CM1053","Bodhiraja_Mawatha-CM0284-26G/779-24-ODU-1(RTNRF-1)","New_Kettaram_Rd_East-CM1053-26G/779-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.88078,6.94286,79.9181,79.8743,434660,0.000468280792449,6.9,79.867,103,1762
"CM0185","CM0174","Bloomfield-CM0185-23G/902-23-ODU-1(RTNRF-1)","Thursten-CM0174-23G/902-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.903333,6.903611,79.864167,79.8575,434660,0.000961760507269,6.9,79.867,104,1763
"CM0185","CM0174","Bloomfield-CM0185-23G/902-24-ODU-1(RTNRF-1)","Thursten-CM0174-23G/902-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.903333,6.903611,79.864167,79.8575,434660,0.000961760507269,6.9,79.867,105,1764
"KU0206","KU0019","Maharachchimulla-KU0206-13G/475-23-ODU-1(RTNRF-1)","Giriulla-KU0019-13G/475-23-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.360556,7.33065,80.221111,80.1181,434410,0.002735076207731,7.467,80.367,106,1765
"KU0206","KU0019","Maharachchimulla-KU0206-13G/475-24-ODU-1(RTNRF-1)","Giriulla-KU0019-13G/475-24-ODU-1(RTNRF-1)","Kurunegala","Kurunegala",7.360556,7.33065,80.221111,80.1181,434410,0.002735076207731,7.467,80.367,107,1766
"PU0113","AN0037","Eluwankulama_Hutch-PU0113-7G/721-23-ODU-1(RTNRF-1)","Kala_Oya-AN0037-7G/721-23-ODU-1(RTNRF-1)","Puttlam","Anuradapura",8.25931,8.206667,79.8686,80.110278,434220,0.00067918035061,8.117,80.467,108,1767
"PU0113","AN0037","Eluwankulama_Hutch-PU0113-7G/721-24-ODU-1(RTNRF-1)","Kala_Oya-AN0037-7G/721-24-ODU-1(RTNRF-1)","Puttlam","Anuradapura",8.25931,8.206667,79.8686,80.110278,434220,0.00067918035061,8.117,80.467,109,1768
"GM0020","GM0513","Kandana-GM0020-18G/1551-23-ODU-1(RTNRF-1)","Nugape_West-GM0513-18G/1551-23-ODU-1(RTNRF-1)","Gampaha","Gampaha",7.03152,7.045556,79.9043,79.857778,434760,0.004328164399853,6.817,80.967,110,1769
"CM0131","CM0332","Colombo_7_NCC_Suntel-CM0131-23G/1277-23-ODU-1(RTNRF-1)","Horton_Wijerama-CM0332-23G/1277-23-ODU-1(RTNRF-1)","Colombo","Colombo",6.907222,6.910806,79.8675,79.869175,434660,3.58667118810182E-05,6.9,79.867,111,1770
"CM0131","CM0332","Colombo_7_NCC_Suntel-CM0131-23G/1277-24-ODU-1(RTNRF-1)","Horton_Wijerama-CM0332-23G/1277-24-ODU-1(RTNRF-1)","Colombo","Colombo",6.907222,6.910806,79.8675,79.869175,434660,3.58667118810182E-05,6.9,79.867,112,1771
"AN0022","AN0013","Anuradhapura_Bustand-AN0022-15G/706-23-ODU-1(RTNRF-1)","Anuradhapura_MTT-AN0013-15G/706-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.323889,8.366389,80.403056,80.434444,434210,0.000517572752857,8.301,80.428,113,1772
"AN0022","AN0013","Anuradhapura_Bustand-AN0022-15G/706-24-ODU-1(RTNRF-1)","Anuradhapura_MTT-AN0013-15G/706-24-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.323889,8.366389,80.403056,80.434444,434210,0.000517572752857,8.301,80.428,114,1773
"MA0005","MA0002","Pesalai-MA0005-13G/787-23-ODU-1(RTNRF-1)","Thalaimannar-MA0002-13G/787-23-ODU-1(RTNRF-1)","Mannar","Mannar",9.085278,9.106944,79.825833,79.7275,434130,0.00463851265057,8.983,79.917,115,1774
"AN0044","AN0211","Mahailluppallamma-AN0044-18G/1758-23-ODU-1(RTNRF-1)","VEDENIGAMA-AN0211-18G/1758-23-ODU-1(RTNRF-1)","Anuradapura","Anuradapura",8.11647,8.083333,80.4715,80.485,434220,5.29713653951261E-05,8.117,80.467,116,1775
"JA0139","KI0001","Chempianpattu-JA0139-18G/1481-23-ODU-1(RTNRF-1)","Elephant_Pass_DTL-KI0001-18G/1481-23-ODU-1(RTNRF-1)","Jaffna","Kilinochchi",9.624167,9.567778,80.396667,80.39,434670,0.002237062345412,6.822,79.886,117,1776
"JA0139","KI0001","Chempianpattu-JA0139-18G/1481-24-ODU-1(RTNRF-1)","Elephant_Pass_DTL-KI0001-18G/1481-24-ODU-1(RTNRF-1)","Jaffna","Kilinochchi",9.624167,9.567778,80.396667,80.39,434670,0.002237062345412,6.822,79.886,118,1777
